x,y,z,intensity,timestamp,frame_id
5.82064151763916,-0.5557979345321655,-0.5115557312965393,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.744805335998535,-0.18235713243484497,-0.5028578042984009,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.818882465362549,0.18471935391426086,-0.5093420147895813,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.820643901824951,0.5558091402053833,-0.511556088924408,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.820575714111328,0.9313627481460571,-0.5157116651535034,0.0,817.4,lidar_model/lidar_link/gpu_lidar
5.817251205444336,1.3138885498046875,-0.5217627286911011,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.610276699066162,1.3537027835845947,-0.4203746020793915,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.991728782653809,1.8168442249298096,-0.4647468626499176,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.939385414123535,2.1617019176483154,-0.4717124402523041,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.909019470214844,2.530778646469116,-0.48319754004478455,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.929105758666992,2.9510743618011475,-0.5026209354400635,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.937203407287598,3.3990187644958496,-0.5244155526161194,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.27389669418335,3.361032247543335,-0.4756893813610077,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.274547100067139,3.8243303298950195,-0.5018004179000854,0.0,817.4,lidar_model/lidar_link/gpu_lidar
4.182102203369141,4.248992919921875,-0.5215955376625061,0.0,817.4,lidar_model/lidar_link/gpu_lidar
3.698695421218872,4.268524646759033,-0.4941410720348358,0.0,817.4,lidar_model/lidar_link/gpu_lidar
3.2438080310821533,4.2623162269592285,-0.46861231327056885,0.0,817.4,lidar_model/lidar_link/gpu_lidar
3.272714614868164,4.919057846069336,-0.5169069766998291,0.0,817.4,lidar_model/lidar_link/gpu_lidar
2.833915948867798,4.9084882736206055,-0.4958704710006714,0.0,817.4,lidar_model/lidar_link/gpu_lidar
2.4374260902404785,4.917998313903809,-0.4802137315273285,0.0,817.4,lidar_model/lidar_link/gpu_lidar
2.0597944259643555,4.917520523071289,-0.46644407510757446,0.0,817.4,lidar_model/lidar_link/gpu_lidar
2.016044855117798,5.824976921081543,-0.5392786860466003,0.0,817.4,lidar_model/lidar_link/gpu_lidar
1.606695532798767,5.811451435089111,-0.5275090336799622,0.0,817.4,lidar_model/lidar_link/gpu_lidar
1.2174798250198364,5.818513870239258,-0.5200777053833008,0.0,817.4,lidar_model/lidar_link/gpu_lidar
0.836915135383606,5.82085657119751,-0.5144951343536377,0.0,817.4,lidar_model/lidar_link/gpu_lidar
0.4627213180065155,5.820359230041504,-0.5108214020729065,0.0,817.4,lidar_model/lidar_link/gpu_lidar
0.09232768416404724,5.818291664123535,-0.5090979337692261,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-0.277211457490921,5.819464683532715,-0.5097137689590454,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-0.6491698026657104,5.820865154266357,-0.5124162435531616,0.0,817.4,lidar_model/lidar_link/gpu_lidar
-1.0262430906295776,5.820141792297363,-0.5170508027076721,0.0,817.4,lidar_model/lidar_link/gpu_lidar
